time,ax,ay,az,gx,gy,gz,mx,my,mz,
71977.4,-0.22,-0.32,0.88,0.01,0.02,-0.03,30.36,12.86,-27.66,
71977.5,-0.22,-0.33,0.91,-0.00,0.03,-0.01,30.60,12.76,-25.84,
71977.6,-0.22,-0.32,0.90,-0.00,-0.00,0.01,30.44,12.91,-27.57,
71977.7,-0.21,-0.33,0.90,-0.00,0.01,0.00,30.94,11.75,-28.46,
71977.8,-0.22,-0.32,0.90,-0.00,0.02,0.01,30.60,12.43,-25.84,
71977.9,-0.22,-0.32,0.90,0.01,0.02,-0.00,30.27,12.43,-27.13,
71978.1,-0.23,-0.32,0.90,-0.00,0.03,-0.01,30.92,12.44,-27.45,
71978.2,-0.21,-0.32,0.90,0.01,-0.01,-0.02,30.27,12.09,-27.80,
71978.3,-0.23,-0.33,0.89,-0.00,0.03,-0.00,30.17,12.43,-27.10,
71978.4,-0.23,-0.33,0.90,-0.02,-0.03,0.01,28.43,11.92,-27.64,
71978.5,-0.22,-0.33,0.90,-0.01,-0.02,0.01,29.60,12.43,-26.82,
71978.6,-0.22,-0.32,0.90,0.00,0.03,-0.01,30.08,13.32,-27.13,
71978.7,-0.22,-0.32,0.90,0.01,0.03,-0.01,29.68,11.83,-26.90,
71978.8,-0.22,-0.32,0.89,0.01,0.02,-0.01,30.46,12.90,-26.55,
71978.9,-0.22,-0.33,0.90,-0.00,0.03,-0.01,29.85,11.31,-27.02,
71979.1,-0.22,-0.32,0.90,-0.01,-0.01,0.00,27.93,11.75,-27.15,
71979.2,-0.21,-0.33,0.90,-0.00,0.02,-0.00,29.36,12.82,-27.95,
71979.3,-0.22,-0.32,0.90,-0.00,-0.00,-0.00,28.81,12.00,-27.15,
71979.4,-0.22,-0.32,0.90,-0.00,-0.01,0.00,29.60,12.60,-26.48,
71979.5,-0.21,-0.32,0.90,-0.01,-0.01,0.00,30.26,12.41,-27.15,
71979.6,-0.21,-0.33,0.90,-0.01,-0.01,0.00,28.43,11.25,-27.97,
71979.7,-0.21,-0.32,0.91,-0.03,0.03,0.01,29.10,11.92,-26.99,
71979.8,-0.21,-0.32,0.90,-0.04,-0.08,0.01,29.93,12.09,-27.15,
71979.9,-0.21,-0.32,0.90,0.02,-0.03,-0.01,30.43,11.92,-26.66,
71980.1,-0.21,-0.30,0.90,0.01,-0.01,0.00,29.93,11.42,-27.48,
71980.2,-0.22,-0.30,0.91,-0.00,-0.03,0.00,29.50,12.71,-27.24,
71980.3,-0.20,-0.33,0.91,-0.02,-0.07,0.01,29.98,12.34,-27.17,
71980.4,-0.19,-0.37,0.91,-0.02,-0.07,0.01,28.93,11.75,-29.11,
71980.5,-0.14,-0.36,0.92,-0.02,-0.07,0.01,28.93,13.77,-28.13,
71980.6,-0.20,-0.30,0.90,-0.03,-0.07,0.00,29.26,13.77,-29.11,
71980.7,-0.19,-0.31,0.90,-0.03,-0.07,-0.00,28.93,12.26,-28.24,
71980.8,-0.22,-0.30,0.91,0.57,-0.50,0.06,26.87,12.90,-30.32,
71980.9,-0.06,-0.31,1.22,-0.03,-0.08,-0.01,25.51,10.59,-31.19,
71981.1,0.01,-0.15,1.17,1.57,-0.25,-0.08,20.95,1.29,-36.27,
71981.2,0.04,-0.18,1.18,1.53,-0.78,-0.14,22.42,5.87,-34.18,
71981.3,0.02,-0.16,1.18,1.55,-0.52,-0.14,22.08,4.86,-35.49,
71981.4,0.19,0.39,0.78,1.55,-0.44,-0.12,16.24,-16.16,-36.63,
71981.5,0.16,0.48,0.70,1.55,-0.38,-0.11,21.97,3.82,-35.82,
71981.6,0.19,0.46,0.74,1.56,-0.32,-0.09,18.24,-19.86,-34.67,
71981.7,-0.01,-0.09,1.11,1.57,-0.28,-0.08,18.58,-21.97,-33.69,
71981.8,-0.02,-0.08,1.02,0.25,-0.39,-0.30,21.89,3.30,-35.99,
71981.9,-0.04,-0.06,0.98,0.18,-0.09,-0.19,18.74,-23.35,-33.48,
71982.1,0.17,0.62,0.69,-0.04,-0.24,-0.11,18.03,-23.48,-32.42,
71982.2,0.17,0.62,0.68,0.08,-0.14,-0.10,18.61,-23.09,-32.61,
71982.3,0.16,0.61,0.66,0.03,-0.04,-0.07,19.49,-22.98,-32.76,
71982.4,0.15,0.59,0.64,-0.02,-0.10,-0.12,18.74,-20.37,-32.54,
71982.5,0.14,0.59,0.70,-0.02,-0.15,-0.13,19.58,-22.89,-33.03,
71982.6,0.15,0.60,0.68,-0.03,-0.24,-0.12,16.98,-20.66,-35.40,
71982.7,0.17,0.60,0.68,-0.04,-0.26,-0.11,17.35,-22.87,-34.77,
71982.8,0.17,0.64,0.70,0.02,0.20,-0.05,18.24,-21.88,-35.32,
71982.9,0.14,0.62,0.76,-0.08,-0.27,-0.01,18.58,-22.55,-31.40,
71983.1,0.17,0.59,0.76,-0.13,-0.14,0.11,16.91,-20.87,-35.32,
71983.2,0.17,0.58,0.77,-0.10,-0.05,0.14,17.06,-20.11,-35.17,
71983.3,0.20,0.58,0.82,-0.07,0.05,0.15,16.57,-21.88,-34.01,
71983.4,0.20,0.58,0.81,-0.02,0.21,0.14,16.95,-22.23,-34.51,
71983.5,0.19,0.58,0.80,-0.00,0.25,0.13,17.10,-20.13,-35.11,
71983.6,0.18,0.60,0.77,0.02,0.31,0.11,17.58,-26.25,-31.73,
71983.7,0.19,0.61,0.76,0.04,0.32,0.09,17.41,-21.38,-34.51,
71983.8,0.22,0.62,0.70,-0.12,-0.19,0.09,18.61,-22.71,-32.26,
71983.9,0.21,0.63,0.70,-0.13,-0.17,0.10,16.57,-20.54,-33.36,
71984.1,0.03,0.17,0.88,-1.08,0.82,-0.27,23.05,-10.95,-35.32,
71984.2,0.15,0.24,0.90,-1.51,0.45,-0.37,18.91,-13.14,-36.30,
71984.3,0.05,0.24,0.83,-1.04,0.38,-0.07,24.09,0.15,-33.20,
71984.4,-0.00,0.28,0.87,-1.01,0.48,-0.18,19.68,-12.93,-35.96,
71984.5,0.14,0.27,0.95,-1.04,0.62,-0.25,20.75,-12.63,-35.49,
71984.6,0.04,0.31,0.93,-1.05,0.59,-0.23,26.77,13.12,-29.61,
71984.7,0.15,0.25,0.92,-1.06,0.60,-0.22,21.41,-12.45,-35.43,
71984.8,0.08,0.24,0.93,-1.07,0.65,-0.23,22.59,-12.13,-35.32,
71984.9,0.05,0.18,0.89,-0.17,-0.06,-0.02,29.03,13.21,-28.79,
71985.1,-0.16,-0.33,0.89,-0.05,-0.03,-0.00,28.26,14.78,-28.13,
71985.2,-0.15,-0.32,0.88,0.01,0.07,-0.02,27.64,13.97,-28.83,
71985.3,-0.15,-0.32,0.89,-0.08,0.07,-0.08,26.71,12.65,-28.82,
71985.4,-0.16,-0.34,0.93,-0.06,0.09,-0.08,27.76,14.27,-29.93,
71985.5,-0.16,-0.34,0.92,-0.08,-0.00,-0.04,28.10,13.94,-28.95,
71985.6,-0.17,-0.34,0.92,-0.07,-0.01,-0.03,28.12,13.66,-29.33,
71985.7,-0.16,-0.34,0.93,-0.06,-0.01,-0.02,28.26,13.43,-29.11,
71985.8,-0.16,-0.33,0.93,-0.06,-0.02,-0.01,28.37,13.15,-27.26,
71985.9,-0.16,-0.33,0.93,0.00,0.05,-0.01,27.27,14.43,-30.36,
71986.1,-0.16,-0.32,0.92,-0.00,0.02,-0.00,27.16,14.31,-28.79,
71986.2,-0.16,-0.32,0.92,-0.02,-0.00,0.00,26.43,13.27,-28.62,
71986.3,-0.15,-0.32,0.92,-0.01,0.01,0.01,27.09,14.27,-28.62,
71986.4,-0.16,-0.32,0.91,-0.00,0.00,0.01,27.88,14.81,-28.39,
71986.5,-0.16,-0.32,0.92,0.01,-0.00,0.01,27.76,14.61,-30.26,
71986.6,-0.16,-0.32,0.91,-0.01,0.01,0.01,27.43,14.61,-27.97,
71986.7,-0.16,-0.32,0.91,-0.00,0.01,0.01,28.32,14.05,-28.29,
71986.8,-0.16,-0.32,0.91,-0.00,0.01,-0.00,27.93,13.10,-28.78,
71986.9,-0.16,-0.32,0.92,-0.00,0.02,-0.00,27.26,13.77,-29.11,
71987.1,-0.17,-0.31,0.91,-0.01,-0.01,0.00,27.60,14.84,-28.33,
71987.2,-0.17,-0.31,0.91,-0.01,-0.02,-0.01,28.76,14.27,-28.62,
71987.3,-0.17,-0.32,0.92,-0.01,-0.02,-0.01,28.76,14.55,-28.62,
71987.4,-0.17,-0.32,0.91,-0.01,-0.03,-0.01,28.29,13.79,-28.75,
71987.5,-0.17,-0.32,0.91,-0.01,-0.03,-0.01,28.13,14.11,-27.87,
71987.6,-0.16,-0.32,0.91,-0.01,-0.03,-0.00,27.43,13.60,-29.27,
71987.7,-0.16,-0.32,0.91,-0.01,-0.03,-0.00,27.94,14.76,-28.14,
71987.8,-0.16,-0.32,0.91,-0.07,-0.00,0.03,27.60,15.12,-27.80,
71987.9,-0.16,-0.32,0.91,-0.01,-0.02,0.00,28.48,14.52,-28.34,
71988.1,-0.10,-0.28,1.19,0.80,-0.42,0.44,28.26,13.10,-29.77,
71988.2,-0.12,-0.29,1.20,1.19,-0.82,0.55,28.16,13.72,-28.16,
71988.3,-0.14,-0.27,1.21,0.35,-0.37,0.20,25.42,2.50,-34.51,
71988.4,-0.14,-0.26,1.21,0.39,-0.35,0.20,21.04,-5.32,-36.58,
71988.5,-0.12,-0.28,1.19,0.58,-0.26,0.29,27.69,12.95,-28.67,
71988.6,-0.14,-0.25,1.22,0.63,-0.27,0.32,27.60,13.77,-29.11,
71988.7,-0.16,-0.26,1.22,0.32,-0.38,0.21,17.34,-19.59,-34.44,
71988.8,-0.16,-0.27,1.21,0.73,-0.31,0.39,28.01,13.35,-29.52,
71988.9,-0.16,-0.27,1.18,0.78,-0.38,0.43,18.08,-23.39,-32.87,
71989.1,0.11,0.49,0.61,0.20,-0.29,-0.47,19.79,-23.56,-31.41,
71989.2,0.12,0.54,0.62,0.16,-0.26,-0.33,18.58,-23.56,-30.42,
71989.3,0.13,0.57,0.61,0.14,-0.25,-0.31,18.20,-22.55,-31.91,
71989.4,0.13,0.58,0.63,-0.02,0.04,0.02,19.51,-24.12,-31.51,
71989.5,0.13,0.56,0.64,0.10,-0.27,-0.30,20.25,-24.57,-32.38,
71989.6,0.13,0.53,0.64,0.04,-0.31,-0.27,18.36,-22.81,-32.49,
71989.7,0.11,0.46,0.62,0.02,-0.32,-0.24,20.36,-23.29,-32.27,
71989.8,0.12,0.50,0.65,0.24,-0.28,-0.53,20.41,-22.72,-32.22,
71989.9,0.14,0.51,0.64,0.22,-0.29,-0.52,18.82,-23.60,-30.67,
71990.1,0.25,0.56,0.83,-0.19,-0.82,0.16,19.08,-23.06,-32.87,
71990.2,0.21,0.58,0.86,0.11,-0.00,0.28,16.38,-21.30,-35.20,
71990.3,0.23,0.52,0.57,0.08,1.19,0.49,15.16,-22.69,-34.00,
71990.4,0.24,0.52,0.74,-0.14,-0.68,0.16,16.24,-21.21,-35.32,
71990.5,0.21,0.54,0.73,-0.12,-0.62,0.16,21.61,-22.77,-29.46,
71990.6,0.23,0.57,0.72,-0.01,-0.06,0.17,22.72,-19.58,-31.39,
71990.7,0.23,0.58,0.86,-0.01,0.08,0.17,14.57,-22.22,-34.01,
71990.8,0.24,0.57,0.85,-0.01,0.20,0.18,14.59,-22.19,-34.07,
71990.9,0.22,0.53,0.68,-0.01,0.29,0.20,26.00,0.38,-33.51,
71991.1,-0.18,-0.09,1.13,-0.86,0.34,-0.16,27.36,7.44,-31.13,
71991.2,-0.11,-0.07,1.18,-0.85,0.27,-0.15,25.81,4.52,-33.25,
71991.3,-0.10,-0.11,1.16,-0.53,0.33,-0.07,25.42,4.52,-32.87,
71991.4,-0.12,-0.17,1.11,-0.83,0.10,-0.14,29.75,12.67,-27.92,
71991.5,-0.14,-0.18,1.09,-0.02,0.27,0.16,26.20,5.30,-32.62,
71991.6,-0.17,-0.19,1.07,-0.09,-0.18,-0.14,27.60,12.69,-29.94,
71991.7,-0.16,-0.16,1.07,-0.01,0.22,-0.02,26.43,5.74,-32.23,
71991.8,-0.15,-0.13,1.07,-0.79,0.14,-0.15,26.43,6.88,-30.58,
71991.9,-0.11,-0.09,1.08,-0.68,0.38,-0.10,27.91,13.94,-27.97,
71992.1,-0.19,-0.31,0.91,0.04,0.10,-0.00,28.93,13.10,-26.50,
71992.2,-0.19,-0.30,0.90,0.04,0.06,-0.01,28.10,13.94,-28.95,
71992.3,-0.20,-0.31,0.91,0.04,0.13,0.00,28.70,12.97,-27.70,
71992.4,-0.17,-0.30,0.91,-0.00,-0.01,0.00,27.93,13.10,-27.80,
71992.5,-0.17,-0.29,0.91,-0.01,0.02,0.01,28.10,13.94,-27.64,
71992.6,-0.17,-0.30,0.91,0.04,0.02,-0.01,29.53,13.70,-28.46,
71992.7,-0.16,-0.30,0.90,0.03,0.01,-0.00,30.27,13.77,-28.46,
71992.8,-0.17,-0.30,0.91,-0.01,0.00,0.01,28.76,14.27,-27.31,
71992.9,-0.17,-0.31,0.91,-0.00,-0.01,-0.01,28.89,13.10,-26.65,
71993.1,-0.18,-0.31,0.92,-0.01,-0.04,0.02,26.93,13.43,-27.80,
71993.2,-0.18,-0.32,0.92,-0.01,-0.04,0.02,28.35,13.41,-27.54,
71993.3,-0.17,-0.31,0.92,-0.02,-0.04,0.02,28.26,12.43,-27.80,
71993.4,-0.17,-0.32,0.92,-0.00,0.03,-0.00,28.73,12.90,-28.03,
71993.5,-0.17,-0.32,0.91,-0.01,0.00,0.00,28.29,13.18,-28.76,
71993.6,-0.17,-0.32,0.91,-0.02,-0.03,0.02,28.93,13.10,-28.13,
71993.7,-0.17,-0.32,0.91,-0.01,0.00,0.01,27.40,13.14,-27.91,
71993.8,-0.18,-0.31,0.92,-0.01,0.02,-0.00,29.26,13.43,-28.13,
71993.9,-0.18,-0.31,0.91,-0.01,0.02,-0.00,28.43,14.27,-27.31,
71994.1,-0.17,-0.32,0.92,-0.01,0.00,-0.00,28.19,15.11,-27.40,
71994.2,-0.17,-0.32,0.92,-0.01,-0.00,0.00,28.72,13.84,-28.10,
71994.3,-0.18,-0.32,0.91,-0.01,-0.00,0.00,28.60,13.10,-28.13,
71994.4,-0.17,-0.32,0.91,-0.01,0.00,0.00,28.50,13.28,-26.58,
71994.5,-0.17,-0.32,0.90,-0.01,-0.00,-0.00,28.84,12.99,-27.79,
71994.6,-0.18,-0.31,0.91,-0.01,0.01,0.01,29.43,12.59,-28.95,
71994.7,-0.18,-0.31,0.91,-0.01,-0.00,-0.00,29.10,13.37,-28.40,
71994.8,-0.18,-0.32,0.91,-0.01,-0.00,-0.00,28.93,13.77,-28.13,
71994.9,-0.18,-0.32,0.91,-0.01,-0.00,-0.00,29.44,14.35,-27.83,
71995.1,-0.17,-0.32,0.91,0.01,-0.00,-0.00,27.93,13.47,-26.82,
71995.2,-0.17,-0.32,0.91,0.01,0.00,-0.00,28.93,14.78,-27.15,
71995.3,-0.17,-0.32,0.91,0.01,0.02,-0.00,29.04,12.35,-28.42,
71995.4,-0.17,-0.32,0.91,0.00,0.01,-0.00,28.73,14.82,-27.50,
71995.5,-0.17,-0.32,0.91,0.00,0.00,-0.00,27.78,13.62,-28.59,
71995.6,-0.17,-0.32,0.91,-0.00,-0.00,0.00,28.43,14.78,-29.11,
71995.7,-0.17,-0.32,0.91,-0.00,-0.00,0.00,28.10,13.27,-28.95,
71995.8,-0.17,-0.32,0.91,0.00,-0.00,0.00,28.86,14.33,-29.14,
71995.9,-0.17,-0.32,0.91,0.00,-0.00,-0.00,29.10,13.60,-27.97,
71996.1,-0.00,-0.06,1.16,1.16,-0.97,0.38,25.14,7.64,-32.31,
71996.2,-0.05,-0.16,1.19,1.20,-0.95,0.36,23.59,7.38,-32.05,
71996.3,-0.04,-0.17,1.20,1.22,-0.91,0.34,18.91,-9.44,-37.94,
71996.4,0.03,-0.11,1.24,1.25,-0.80,0.30,23.59,6.24,-32.74,
71996.5,0.03,-0.10,1.23,1.26,-0.76,0.29,23.59,4.69,-33.69,
71996.6,0.02,-0.09,1.21,1.29,-0.68,0.25,15.07,-22.38,-32.54,
71996.7,0.01,-0.09,1.20,1.12,-0.99,0.39,23.51,3.85,-34.35,
71996.8,0.01,-0.09,1.19,1.14,-0.98,0.39,23.42,2.84,-35.16,
71996.9,-0.01,-0.08,1.17,-0.00,0.17,-0.05,15.88,-23.95,-32.48,
71997.1,0.08,0.52,0.73,-0.07,0.51,-0.24,16.74,-22.72,-32.22,
71997.2,0.06,0.55,0.74,0.03,0.53,-0.05,19.76,-23.67,-31.90,
71997.3,0.05,0.51,0.75,0.05,0.45,-0.00,17.59,-23.01,-31.57,
71997.4,0.12,0.64,0.80,-0.08,0.54,-0.23,16.85,-23.91,-32.32,
71997.5,0.14,0.62,0.82,0.15,0.28,0.02,29.60,13.10,-27.48,
71997.6,0.20,0.61,0.80,0.18,0.26,0.02,18.73,-23.56,-31.55,
71997.7,0.04,0.50,0.76,-0.10,0.54,-0.25,28.10,10.24,-29.31,
71997.8,0.26,0.64,0.71,-0.11,0.52,-0.26,28.24,10.38,-29.98,
71997.9,0.23,0.65,0.71,-0.10,0.51,-0.26,28.60,12.09,-27.48,
71998.1,-0.19,-0.30,0.92,-0.01,0.01,-0.02,27.93,12.09,-27.80,
